cid,SMILES,AO,ROS,NRF2
2243148,CCCN(CC1CC1)C(=O)NC2=CC=CC=C2C,0,0,1
2244929,CCCCOC1=CC=C(C=C1)CN2CCCCC2,0,0,1
2245043,CCCCCCOC1=CC=C(C=C1)CN2CCN(CC2)CC,0,0,1
2246060,C1=CC=C(C(=C1)NCC2=CC=C(C=C2)O)O,0,1,0
2249213,CCCCCCS(=O)CC1=CC=CC=C1,0,0,1
2249247,CCCCNC(=O)OC1=CC=CC(=C1)N2CCCC2=O,0,0,1
2250430,CCCCC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)N(CC)CC,0,0,1
2251357,CCCCOC(=O)NC1=NN=C(S1)CCC2=CC=CC=C2,0,0,1
2253328,CCCCNC1=C2C=C(C(=CC2=CC(=C1)NC(=O)C)OC)OC,0,0,1
2255598,CCCCOC1=CC=C(C=C1)C(=NO)N,0,0,1
2264736,CCCCC1CCC(CC1)C2=NC(=NO2)C3=CC=CC=N3,0,0,1
2265294,CC1=CC2=C(C=C1)SC(=N2)C3=CC=C(C=C3)NC(=O)/C=C\C(=O)O,1,0,0
2272930,CCCCCOP(=O)(C1=CC=CC=C1)C2=CC=CC=C2,0,0,1
2278032,C1=CC=C(C=C1)CCCNC(=O)CC2=CC=CC=C2,0,0,1
2282389,CCCCC1=CC=C(C=C1)C2=NC(=NN2)N,0,0,1
2282660,CCCCC(=O)NC1=C(C=C(C=C1)Br)C(=O)O,0,0,1
2286771,CCCCN(CC)C(=O)C1=CC2=C(C=C1)OCO2,0,0,1
2287290,CCCCOCCCNC(=O)C1=CC=C(C=C1)OCC,0,0,1
2287748,CCCCOCCCNC(=O)C1=CC=C(C=C1)NC(=O)C,0,0,1
2287872,C1=CC=C(C=C1)CCCNC(=O)C2=CC=CC=C2O,0,0,1
2288424,CCCCCC1=CN=C(C=C1)C2=CC=C(C=C2)/C=C/C(=O)N,0,0,1
2289365,CCCCC1=NC(=NN1)SCC(=O)NC2=NOC(=C2)C,0,0,1
2289748,CCCCOCCCNC(=O)C1CCCCC1,0,0,1
2290345,CCCCOCCCNC(=O)C1=CC=C(C=C1)OC,0,0,1
2290474,CC1=C(C=C(C=C1)N/C=C/C(=O)C2=CC=CC=C2)Br,0,1,0
2290503,CCCCOCCCNC(=O)C1=CC2=C(C=C1)OCO2,0,0,1
2290683,CCCCOCCCNS(=O)(=O)CC1=CC=CC=C1,0,0,1
2294288,CCCCOC1=CC=C(C=C1)CC2C(=O)N(C(=O)N(C2=O)C)C,0,0,1
2294629,CCCCNC(=O)C1=CC=CC=C1C(=O)NCCCC,0,0,1
2295259,CCCCC(=O)NC1=CC(=C(C=C1)F)Cl,0,0,1
2298826,CCCCOC(=O)C1=CC=C(C=C1)NC(=O)C,0,0,1
2299113,CCCCOC(=O)C1=CC=C(O1)S(=O)(=O)N,0,0,1
2300919,CCCCC(=O)NC1=C(C=CC(=C1)Cl)C(=O)O,0,0,1
2303154,CCCOC(=O)C1=CC=C(O1)C2=C(ON=C2C)C3=C(C=C(C=C3)OC)O,0,0,1
2304623,CCCCP(=O)(CCCC)CC1=CC=CC=C1O,0,0,1
2306765,CCCC1=CC=C(C=C1)OCCNC(=O)C,0,0,1
2307977,CCCCCN1C(=CC(=C(C#N)C#N)C=C1C)C,0,0,1
2311776,COC1=CC2=C(C=C1)N=C(S2)N=NC3=C(C=CC4=CC=CC=C43)O,0,1,0
2312856,CC1=CC(=C(C=C1)C=NCC2=CC=NC=C2)O,0,0,1
2312902,CC1=NC(=CC=C1)NC(=O)C2=CC(=O)C3=CC=CC=C3O2,1,0,0
2319975,CC1=C(C=C(C=C1)C(=C(Cl)Cl)NC(=O)N2CCOCC2)F,0,1,0
2323543,CCCCCN(C(=O)NC(=O)NC1=C(C=C(C=C1)C)C)S(=O)(=O)C,0,0,1
2323759,CCN1/C(=C/C=C(\C#N)/C(=O)OCC)/C=CC2=CC=CC=C21,0,1,0
2326346,CCN(CC)C(=O)NCC1=C(C=C(C=C1C)C)C,0,0,1
2326411,CCOC(=O)C1CCN(CC1)C(=O)/C=C/C2=CC=CS2,0,0,1
2328413,CCCCCN(C(=O)NC(=O)NC1=CC=CC=C1C)S(=O)(=O)C,0,0,1
2333021,CCCCN(C(=O)NC(=O)NC1=CC=CC(=C1C)C)S(=O)(=O)C,0,0,1
2333053,CCCCCN(C(=O)NC(=O)NC1C2CC3CC(C2)CC1C3)S(=O)(=O)C,0,0,1
2333315,CCCCN(C(=O)NC(=O)NC1=C(C=C(C=C1C)C)C)S(=O)(=O)C,0,0,1
2333330,CCCCCN(C(=O)NC(=O)NC1=CC=CC(=C1C)C)S(=O)(=O)C,0,0,1
2337096,CCOC(=O)C1=C(C=C(S1)NC(=O)C2CCC2)C,0,0,1
2337278,CC1=CC=C(C=C1)S(=O)(=O)C2=CC3=C(C=C2)NC4=C(S3)C=CC(=C4)Cl,1,1,0
2341112,CCN(CC)S(=O)(=O)C1=CC=CC(=C1)C(=O)N[C@@H](C(C)C)C(=O)O,0,1,0
2343878,CCCCNC(=S)NC1=CC=C(C=C1)C2=NC3=C(S2)C=C(C=C3)C,0,0,1
2345982,CCOC(=O)C1CCN(CC1)C=NC2=NOC(=C2)C,0,0,1
2346110,CCCCNC(=S)NC1=C(C=CC(=C1)[N+](=O)[O-])C,0,0,1
2349995,CC1CCN(CC1)C(=S)NCCC2=CC=CC=C2,0,0,1
2349996,CCCCNC(=S)NC1=CC=CC(=C1)C(=O)C,0,0,1
2350012,CCCCNC(=S)NNC1=C(C=C(C=C1Cl)Cl)Cl,0,0,1
2351452,CCOC(=O)C1=C(C=C(S1)N=CC2=C(C=C(C=C2)O)O)C,0,0,1
2359654,CC1=CC(=NC(=N1)SCC2=CC=C(C=C2)C(=O)NNC(=O)NC3=CC(=CC=C3)Cl)C,0,1,0
2361559,CC1=CC(=NC(=N1)NC(=O)CSC2=NC3=CC=CC=C3O2)C,0,1,0
2365804,COC1=CC(=CC(=C1OC)OC)CC(=O)OCC(=O)NC2CC2,0,0,1
2368269,CCCCN1C=C(C=C(C1=O)C#N)C(=O)C2=C(C=CC(=C2)Br)O,0,0,1
2369891,CC(=O)C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=NC(=O)C4=CC=CS4,0,1,0
2370446,CC1=CC(=C(O1)C)C(=O)OCC(=O)NC2CCCCC2,0,0,1
2373848,CCOC(=O)C1=C(C=C(S1)NC(=S)NC(=O)C2CC2)C,0,0,1
2376815,CCN1C/C(=C\C2=CC(=C(C=C2)OC)O)/C(=O)/C(=C\C3=CC(=C(C=C3)OC)O)/C1,0,0,1
2393832,CC1=CC(=NN1C(=O)CCCCCCCC(=O)N2C(=CC(=N2)C)C)C,0,0,1
2396486,C1CCC(CC1)NC(=S)NNC2=CC3=CC=CC=C3C=C2,0,1,0
2396501,CC1=CC(=NO1)NC(=O)COC(=O)C2CCC2,0,0,1
2400057,CC1=C(C=C(C=C1)C(=O)OCC2=C(ON=C2C)C)NC(=O)C3=CC=CO3,0,1,0
2402823,CC1=C(C(=CC=C1)C)NC(=S)NCCC2=CC(=C(C=C2)O)O,0,0,1
2407341,CCN1C/C(=C\C2=CC(=CC=C2)[N+](=O)[O-])/C(=O)/C(=C\C3=CC(=CC=C3)[N+](=O)[O-])/C1,0,1,0
2410186,CCCCN1C2=C(C=C(C=N2)C(=O)C3=C(C=CC(=C3)OC)O)C(=O)N(C1=O)C,0,0,1
2417538,CC(=O)C1=CC(=C(C=C1)OC)COC(=O)CNC(=O)C2=CC=C(C=C2)Cl,0,1,0
2421429,CCCNC(=O)NC1=NOC(=C1)C,0,0,1
2422660,C1CCC(CC1)NC(=S)N(CCC2=CC=CC=C2)CCC3=CC=CC=C3,0,0,1
2426187,CC1CCN(CC1)CCCCOC2=C(C=C(C=C2Br)C)C,0,0,1
2429227,CCCN(CC1CC1)C(=O)CSC2=NC=NC3=C2C(=C(S3)C)C,0,0,1
2429565,CCC1=C(C(=CC=C1)CC)NC(=S)NCCC2=CC(=C(C=C2)O)O,0,0,1
2430051,CC1=NC2=CC=CC=C2C(=O)N1NC(=O)CC3=CC=C(C=C3)Br,1,0,0
2432762,COC1=CC(=CC(=C1OC)OC)CC(=O)OCC(=O)NC2CCCCC2,0,0,1
2433695,CC1=C(C(=NO1)C)COC(=O)CC2=CC(=C(C=C2)Cl)Cl,0,1,0
2435792,CCCCNC(=O)COC(=O)C1=C(OC(=C1)C)C,0,0,1
2439113,C1CN(CCN1CC(=O)NCCCC2=CC=CC=C2)C3=CC=CC=C3O,0,0,1
2439353,CC1=CC(=C(O1)C)C(=O)NNC(=S)NCC(=C)C,0,0,1
2446949,CC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)C3=CC4=C(C=C3)OCC(=O)N4,0,1,0
2448120,CC1=C(C(=NO1)C)C(=O)N2CCCC3=CC=CC=C32,0,1,0
2451951,CCCCOC1=CC=C(C=C1)C(=S)N2CCC(CC2)C(=O)N,0,0,1
2455287,CCCCOCCCNCC(=O)NC1=CC=C(C=C1)S(=O)(=O)N,0,0,1
2457356,CCOC(=O)N1CCN(CC1)C(=O)COC(=O)C2=C(C=C(C=C2)O)O,0,0,1
2458262,CCCCC(=O)OCC(=O)NC1=CC(=C(C=C1)C)F,0,0,1
2460961,CCOC(=O)N1CCN(CC1)C2=CC=CC=C2O,0,0,1
2462067,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)CC3=C(C=C4CCCC4=C3)O,0,0,1
2463219,CC1=CC(=C(N1CC2=CC=CC=C2)C)C(=O)CN3C(=O)C(NC3=O)(C4=CC=CC=C4)C5=CC=CC=C5,1,0,0
2466110,CCCCCNCC1=CC=C(C=C1)Cl,0,0,1
2466538,CCCCCC1=NN=C(S1)NC(=O)C2=NN(C(=O)C=C2)C,0,0,1
2471449,CCN(C1CCCCC1)C(=O)NC2=C(N=C(C(=C2)C(=O)OCC)C)C,0,0,1
2472782,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)N=CN4,0,1,0
2473760,CCCN(CC(=O)NC1=C(C=CC(=C1)Cl)Cl)C(=O)/C=C/C2=CC=CO2,0,1,0
2474950,CC1(C(=O)NC2=CC=CC=C2N1C(=O)COC(=O)C3CCCCC3)C,0,1,0
2479492,CCCCOC1=CC=C(C=C1)C(=O)OCC(=O)NC2=NOC(=C2)C,0,0,1
2494222,CCCCNC(=S)N=NC1=C(N(C2=CC=CC=C21)CC3=CC=CC=C3)O,0,0,1
2502887,CC1=CC(=C(C=C1C)O)CN2CCN(CC2)C3=CC=CC=C3,0,0,1
2507482,CC1=CC(=C(N1C2CC2)C)C(=O)CSC3=NN=C(S3)C,0,0,1
2508870,CC1=CC=C(O1)/C=C/C(=O)OCC(=O)NC2=CC=CC=C2C(=O)C,0,1,0
2515027,CCCCC1=CC=C(C=C1)NC(=O)CN2C(=O)C3=CC=CC=C3S(=O)(=O)N2,0,0,1
2515671,COC1=C(C=C(C=C1)CC(=O)NNC(=O)C2=NN(C(=O)C3=CC=CC=C32)CC4=CC=CC=C4)OC,0,1,0
2529626,CC1=CC(=C(O1)C)C(=O)NNC(=O)C2CCCC2,0,0,1
2534587,CC1=CC(=C(N1C2=CC=CC=C2)C)C(=O)COC(=O)C3=CC=CNC3=O,1,0,0
2536701,CCCN(CC(=O)NC1=C(C=C(C=C1)Cl)Cl)C(=O)/C=C/C2=CC=CO2,0,1,0
2537842,CC1=NC(=C2C3=C(CCC3)SC2=N1)NC4=CC(=C(C=C4)OC)O,0,1,0
2546156,CC(=O)NC1=CC=C(C=C1)C(=O)OCC(=O)NC(=O)NC2CCCCC2,0,1,0
2547566,CC1=C(SC(=N1)NC(=O)C2CCCC2)CC3=CC4=C(C=C3)OCO4,0,0,1
2561590,CC1=CC(=C(N1CC2=CC3=C(C=C2)OCO3)C)C(=O)CSC4=NC5=CC=CC=C5C(=O)N4C,1,0,0
2561884,CC1=NC(=CS1)COC(=O)C2=C(C3=CC=CC=C3C(=C2)O)O,0,1,0
2576233,COC1=CC=C(C=C1)C(=O)NCC(=O)N2CCC3=CC=CC=C3C2,0,1,0
2582397,CCCN(CCC)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC2=CC3=C(C=C2)OCO3,0,1,0
2586350,CCN1C(=NN=C1SCC2=NC3=CC=CC=C3S2)C4=CC=CS4,0,1,0
2586512,CCN1C(=NN=C1SCC(=O)C2=CC=CS2)C3=CC=CS3,0,1,0
2608338,CCCCCCN1C(=O)C2=CC=CC=C2N=C1SCC(=O)NC3=NOC(=C3)C,0,0,1
2646373,CC1CCN(CC1)C(=O)COC(=O)C2=C(OC(=C2)C)C,0,0,1
2649164,CCCCC1=CC=C(C=C1)NC(=O)C2=C(ON=C2C)C,0,0,1
2677622,CC1=CC(=C(C(=C1)C)OCC(=O)NC2=CC=CC=C2N3CCOCC3)C,0,1,0
2688069,CC1=CC(=C(O1)C)C(=O)NNC(=O)CCC2CCCCC2,0,0,1
2695306,CCOC(=O)/C=C\1/N(C(=O)CS1)CC2=CC=C(C=C2)Br,0,0,1
2701305,CCCCCC(=O)NC1=CC=C(C=C1)C2=CSC(=N2)C,0,0,1
2712666,CC1=CC(=C(O1)C)C(=O)NCCC2=CCCCC2,0,0,1
2725048,CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC(C)(C)C(=O)[O-])C.[Na+],1,0,0
2726416,CC1=C(C(=O)C=CN1)OCC2=CC=CC=C2,0,1,0
2726660,C1C(=O)N(C(=S)N1)CCC2=CC(=C(C=C2)O)O,0,1,0
2727748,CN(CC(=O)O)C1=C(C=C(C=C1)OC)C(=O)O,0,1,0
2727814,CC1=C(C=C(O1)C2=CC=C(C=C2)Cl)C(=O)ON=C(CC3=NC4=C(N3C5CC5)N=CC=C4)N,0,1,0
2728112,COC(=O)C(CC1=CNC2=CC=CC=C21)N=CC3=CC=CC=C3,0,0,0
2729087,CC(C1CC1)NC2=CC=CC=C2.Cl,0,0,0
2729145,CC1CN=C(S1)N(C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)Cl)Cl,1,0,0
2729698,CC1=C(C(C(=C(N1)C)C#N)C2=CC3=C(C=C2)OCO3)C#N,0,0,0
2729718,CC1(C2CCC1(C(C2)(C#N)NC3=CC=CC=C3)C)C,0,0,0
2729816,C1CC1(C#N)C2=CC=CC=C2C3(CC3)C#N,0,0,0
2729906,CC(CC=C)(C1=CC=CC=C1)NC2CCCCC2.Cl,0,0,0
2730126,CC[N+]1=C(SC=C1C)NC2=CC=C(C=C2)N3CC(OC(C3)C)C.[I-],0,1,0
2732640,CC(=O)C1=CC=C(C=C1)NCN2C(=O)/C(=C\N(C)C)/NC2=S,0,1,0
2732887,C1C2(COC3N2C(O1)C4=CC=CC=C34)CO,0,0,0
2732956,C1CC(C2=CC=CC=C21)(CC#N)C#N,0,0,0
2734086,CC1=C(C(=O)C(=C(C1=O)C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O)C,1,0,0
2736879,C1OC2=C(O1)C=C(C=C2)OC3=C(C=CC=N3)C(=O)O,0,0,0
2739529,C1CSC(S1)C2=CC=C(C=C2)C3=NOC(=N3)CCOC4=CC=C(C=C4)F,0,0,0
2740364,C1OC2=C(O1)C=C(C=C2)OCC3=C(SN=N3)Cl,0,0,0
2741378,CC1=C(C(=NO1)C)C(=O)NC2=C(N=C(C=C2)N3CCOCC3)N4CCOCC4,0,1,0
2741675,CCN(CC)C1=NC(=C(C=C1)NC(=O)C2CCCCC2)N(CC)CC,0,1,0
2744370,CC1=C(SC(=N1)C2=CC=CC=C2)C3=NN=C(O3)C4CC4,0,1,0
2747437,CCOC1=CC(=C(C=C1NS(=O)(=O)C2=CC=CC=C2)OCC)N3CCOCC3,0,1,0
2757241,CCCCOC1=C(C=C(C=C1)CCN)Cl.Cl,0,0,1
2764700,CCOC(=O)/C(=C\N(C)C)/C#N,0,1,0
2766132,CCCCCC1=NN2C=CC(=C(C2=N1)C#N)C3=CC=C(C=C3)Cl,0,0,1
2766137,CCCCCC1CCC(CC1)C2=NN=C(O2)SCC(=O)C,0,0,1
2767324,C1=CC=C2C(=C1)C3=NN=C(C=C3C2=O)C4=CC=C(C=C4)O,1,0,0
2769088,CCCCNC1=NC(=C(C=C1C#N)C(=O)C)C,0,0,1
2769440,CCCCC1=C(NC(=C1C)C(=O)OCC)C,0,0,1
2770161,CC1=CC(=C(C(=C1)C)S(=O)(=O)N2CCCCC2C(=O)O)C,0,0,1
2770482,CCCCCCCCCCOC(=O)C[N+](C)(C)CC1CCCCC1O.[Cl-],0,0,1
2772852,CC1=CC(=NC(=N1)SCC(=O)NC2CCCC2)C,0,0,1
2788076,COC1=C(C=C(C=C1)CCNC(=O)C2CCCCC2C(=O)O)OC,0,0,1
2788370,CCOC1=CC=CC=C1NC(=O)C2COC3=CC=CC=C3O2,0,1,0
2788461,CC(=C)C1=CC(=CC=C1)C(C)(C)NC(=O)NCC2CCCO2,0,0,1
2789424,CCCCC(=O)NC1=CC2=C(C=C1)OCCO2,0,0,1
2789933,CC1=CC(=C(C=C1)OCC(=O)NCC2CCCO2)C,0,0,1
2790990,CCOC(=O)C1=CN=C2C=CC(=CC2=C1NC3=CC=CC(=C3)C(=O)O)C(=O)OC.Cl,0,1,0
2792917,CCCCCOC1=C(C=C(C=C1)C2C(=C(NC3=NC=NN23)C)C(=O)C)OC,0,0,1
2795993,C1CN(CCC1NCC(COC2=CC3=C(C=C2)OCO3)O)CC4=CC=CC=C4,0,0,0
2797203,CCOC(=O)CCC1=CC2=C(C=C1)OC(N2)C3=CC=C(S3)[N+](=O)[O-],0,1,0
2797218,CCOC(=O)CCC1=CC2=C(C=C1)OC(N2)C3=CC(=CC=C3)[N+](=O)[O-],0,1,0
2797753,CCOC(=O)C(=CNNC1=C2C=CC(=CC2=NC=C1)Cl)C(=O)OCC,0,1,0
2800186,CCOC(=O)C(=CNC1=CN=C(C=C1)OC2=CN=CC=C2)C(=O)OCC,0,1,0
2801279,CC1(C(OC2=C1C=C(C=C2)O)N3CCOCC3)C,0,1,0
2801377,C1CSC(S1)C2=CC=C(C=C2)OCC3=CC=C(C=C3)F,0,0,0
2802601,CC1=CC(=O)C(=CC1=O)CCC2=CC(=O)C(=CC2=O)C,0,1,0
2802605,C1CC(C2C1C(CC2)(C3=CC=CC=C3)O)(C4=CC=CC=C4)O,0,0,0
2803411,COC1=CC=CC(=C1)NC(=S)NNC(=S)NC2CC3CCC2C3,0,1,0
2803658,COCCCNC(=S)NNC(=S)NC1=CC=CC=C1,0,1,0
2804700,CC1CN(CC(O1)C)C2=C(C=C(C=C2)NS(=O)(=O)C3=CC=CC=C3)C(=O)O,0,1,0
2805630,CC1=CC(=NO1)NC(=O)NC2=C(SC(=C2)Cl)Cl,0,1,0
2806670,C1OC2=C(O1)C=C(C=C2)C3NC4=CC=CC=C4O3,0,0,0
2807103,C1CN2CCC1C3=NNC(C32)C4=CC5=C(C=C4)OCO5,0,0,0
2810642,C1CCN(CC1)CCNC(=O)C2=CC=C(O2)OC3=CC(=CC(=C3)Cl)Cl,0,1,0
2810946,CC1=CC(=NO1)C(=O)NNC2=C(C=CC(=C2)Cl)Cl,0,1,0
2811479,CCN(CC)C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)OCC3=CC=CC=C3,0,1,0
2811574,CCS(=O)(=O)C1=CC(=C(C=C1)O)NC(=O)C2=CC=CC=C2C(=O)O,0,1,0
2811584,COC1=CC2=C(C=C1)N(CCC2)CC3=CC=C(O3)C4=C(SC=C4)C(=O)OC,0,1,0
2812044,COC1=CC2=C(C=C1)N(CCC2)CC3=CNC4=CC=CC=C43,0,1,0
2812413,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)CC4=C(NN=C4)C5=CC=C(C=C5)F,0,0,0
2812540,C1CC(C2=CC=CC=C2C1)NC(=O)CCCC(=O)O,0,0,0
2812775,CC1=CC=C(C=C1)S(=O)(=O)NCC(C2=CC=CC=C2)O,0,0,0
2813589,CCOC(=O)C1CCN(CC1)C(=O)NC2=CC=C(C=C2)OCC3=CC=CC=C3,0,1,0
2814211,CC1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)N3CCCCC3)C,0,1,0
2814594,CCOC(=O)C1CCC2=C1C(=C(S2)N)C#N,0,0,1
2815090,CC1=CC(=NC2=C1C(=C(O2)C(=O)NN)N)C3=CC=CC=C3,0,1,0
2816656,CCOC(=O)N1CCC2=C(C1)SC3=C2C(=O)N4C(=N3)SCC(=N4)C5=CC=C(C=C5)OC,0,1,0
2816672,CCN1C(=NNC1=S)C2=C(SC(=C2)C3=CC=CC=C3)N,0,1,0
2817420,CCC(=O)N1C2=C(C=CC(=C2)Cl)N3C(=NN(C3=O)C(=O)CC)N1C(=O)CC,0,1,0
2817718,CNCC(C1=CC=C(C=C1)[N+](=O)[O-])O,0,0,0
2817882,CCOC(=O)C(C(F)(F)F)(NCCC1=CC=CC=C1)NC(=O)C,0,0,1
2818053,CC(=CC(=O)C1=C(C(=C(C=C1)OC)O)O)C,0,1,0
2818137,C1[C@@H]2[C@H](C3=CC=CC=C31)N=C(O2)CC4=NC5C(O4)CC6=CC=CC=C56,0,0,0
2820637,COC(=O)C1=C(CSC1)NC2=CC=C(C=C2)O,0,1,0
2824628,CC1=CC(=C(C(=C1)Br)NC(=S)NNC2=CC=CC=C2)Br,0,1,0
2824890,CC(=O)OC1=C2[C@@H]3CC[C@H](C2=C(C=C1)OC(=O)C)C=C3,0,1,0
2827007,CCCCN1CCC(C(C1)C(=O)C2=CC=CC=C2)(C3=CC=CC=C3)O,0,0,1
2827410,CC1=CC(C(C(C1)C(=O)O)C(=O)O)(C)C,0,0,1
2827442,CCCCN1CCC2=C(C1=O)NC3=C2C=C(C=C3)C,0,0,1
2827801,CC1=NC(=C(C=C1)O)CCC2=CC=C(C=C2)OC.Cl,0,0,1
2827968,CC1=[NH+]C(=C(C=C1)O)CCC2=CC=CC=C2.[Cl-],0,0,1
2829167,CC1=CC2=C(C=C1)N3CCN(C4C3=C2CCC4)C(=O)C,0,0,1
2829321,CCCCNC1=C(C=C(C=C1[N+](=O)[O-])C(=O)O)[N+](=O)[O-],0,0,1
2829782,CCCCS(=O)(=O)C1CCS(=O)(=O)C1,0,0,1
2830432,CCOC(=O)C1=C(NC(=O)NC1C2=C(C=CC3=CC=CC=C32)O)C,0,0,1
2831155,CCCCSC(=S)NC1CCS(=O)(=O)C1,0,0,1
2831159,CCCCNC1CCS(=O)(=O)C1,0,0,1
2831340,CCCCCC(=O)NC(C(Cl)(Cl)Cl)NC1=CC=C(C=C1)S(=O)(=O)N,0,0,1
2831764,CCCCCC(=O)NC1=CC(=NC2=CC=CC=C21)N(C)C,0,0,1
2832720,CCCCCC1C(NC(=O)N1)CCCCCC(=O)O,0,0,1
2832746,CCCCCCC(CC(=O)O)N,0,0,1
2832774,CCCCCCCC(CC(CC1CCCCC1)C(=O)NN)O,0,0,1
2834619,CCOC(=O)C1=C(N(C2=CC(=C(C=C21)OC(=O)C)Br)C3=CC=C(C=C3)Br)CSC(=N)N.Br,0,1,0
2834632,CC1=C(C2=C(O1)C=CC(=C2CN3CCOCC3)O)C(=O)C.Cl,0,0,1
2834679,CCCCOC(=O)C1CCCC(N1)C.Cl,0,0,1
2834772,CCCCC1=C(C(=O)C2=C(O1)CC(CC2=O)C3=CC=CC=C3)C,0,0,1
2834786,CCOC(=O)C1C(CC(=O)CC1=O)CC(C)SCC,0,1,0
2835211,CC1=C2C=CC(=CC2=NC(=N1)N=C(N)N)OC,1,0,0
2835333,CCCCOC1=CC=C(C=C1)C2CC(=O)NC2=O,0,0,1
2836735,CCC1CCCCN1C(=O)C2=CC=C(O2)[N+](=O)[O-],0,1,0
2836833,CCOC(=O)C(C1CCCCC1)C(=O)NC2=CC=CC(=C2)C,0,0,1
2836838,CCCCCCNC(=O)C(C1CCCCC1)C(=O)OCC,0,0,1
2836919,CCCCCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2OCC)C,0,0,1
2837886,CCN(CC)C(=O)C1CCCN(C1)CC2=CC=C(C=C2)N(C)C,0,0,1
2837997,CCOC(=O)C1CCCCN1CC2=CC=C(C=C2)F,0,0,1
2838041,CCN(CC)C(=O)C1CCCN(C1)CC2=CC(=CC=C2)F,0,0,1
2838075,CCOC(=O)C1CCCN(C1)CC2=CC(=C(C=C2)O)OC,0,0,1
2838082,CCN(CC)C(=O)C1CCCN(C1)CC2=CC=CC=C2,0,0,1
2838149,CCOC(=O)C1CCCCN1CC2=CC(=CC=C2)C(F)(F)F,0,0,1
2838224,CCN(CC)C(=O)C1CCCN(C1)CC2=CC(=C(C=C2)F)F,0,0,1
2838238,CCOC1=CC=C(C=C1)CN2CCCC(C2)C(=O)OCC,0,0,1
2838426,CCOC(=O)C1CCCN(C1)CC2=CC(=C(C(=C2)OC)O)OC,0,0,1
2838527,CCOC(=O)C1CCCN(C1)CC2=CC(=CC=C2)Cl,0,0,1
2838546,CCOC(=O)C1CCCN(C1)CC2=CC3=C(C=C2)OCO3,0,0,1
2838549,CCOC(=O)C1CCCCN1CC2=CC=C(C=C2)C(F)(F)F,0,0,1
2838550,CCN(CC)C(=O)C1CCCN(C1)CC2=CC3=C(C=C2)OCO3,0,0,1
2838671,CCN(CC)C(=O)C1CCCN(C1)CC2=CC(=C(C=C2)OC)C,0,0,1
2838709,CCOC(=O)C1CCCCN1CC2=CC(=CC=C2)F,0,0,1
2839743,CCCC1C2CC=CC2C3=C(N1)C=CC(=C3)C(=O)O,0,0,1
2840098,CCCCCC1=CC=C(C=C1)CC(=O)O,0,0,1
2840327,CCCCN=CC1=C(N(C(=O)NC1=O)C2=C(C=C(C=C2C)C)C)O,0,0,1
2840871,CCOC(=O)C1=CC2=C(C=C1)NC3=C2CCCC3O,0,1,1
2841595,CCCCN1C2C(N(C1=O)C)N(C(=O)N2C)CCCC,0,0,1
2841922,C1CCC(C(C1)C(=O)NCCC2=CC=CC=C2)C(=O)O,0,0,1
2842531,C1CC(OC1)CNC(=O)C2=CC=C(O2)[N+](=O)[O-],0,1,0
2843129,CC(=O)OCC1=CC(=O)N(C(=O)N1C)C,0,1,0
2843949,CC1=CC2=C(C=C1)C=CC(=N2)C3C(=O)C4=CC=CC=C4C3=O,0,1,0
2845311,CC(CCC1=CC=C(C=C1)O)NC2C3CC4CC(C3)CC2C4,0,0,1
2845488,CC1CN(CC(O1)C)CC2=CCC(CC2)C(=C)C,0,0,1
2845552,CCCCCCOC1=CC=C(C=C1)CN2CCN(CC2)CCO,0,0,1
2845604,CCCCCCOC1=CC=C(C=C1)CN2CCN(CC2)C,0,0,1
2845698,CCC1CCCCN1CC2=CC(=C(C(=C2)OC)O)[N+](=O)[O-],0,0,1
2845745,CCCCOC1=CC=C(C=C1)CN2CCN(CC2)CCO,0,0,1
2845756,CCCCOC1=CC=C(C=C1)CN2CCN(CC2)CC,0,0,1
2845758,CCOC(=O)C1CCCCN1CC2=C(C=CC(=C2)Cl)O,0,0,1
2845852,CCOC(=O)C1CCN(CC1)CC2=CCC(CC2)C(=C)C,0,0,1
2846086,CC(=C)C1CCC(=CC1)CN2CCC(CC2)O,0,0,1
2846168,CCOC(=O)C1CCCN(C1)CCCC2=CC=CC=C2,0,0,1
2846207,CCC1CCCCN1CC2=CC(=C(C=C2)OC)C,0,0,1
2846403,CCCCN(CC1=CC=CC=C1)C2CCN(CC2)CCC3=CC=CC=C3,0,0,1
2846928,CCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.[Br-],0,1,0
2847060,CC(=C)CN1C2=CC=CC=C2N(C1=O)CC3CS3,0,0,1
