cid,SMILES,stat,mtor,nfkb
3948578,CC(C)OC1=CC=CC=C1C2NC3=CC=CC=C3C(=O)N2C4=CC5=C(C=C4)OCCO5,0,0,1
3972218,CCN(CC)C1=CC=C(C=C1)NC(=O)CN2C3=CC=CC=C3N=C2C(C)NC(=O)C4=CC=CC=C4,0,1,0
3989825,CCOC1=CC=C(C=C1)C(=O)CC(C(=O)O)NCC2=CC=CS2,0,1,0
4007404,C1=CC(=CC(=C1)O)NC(=S)NC(=O)C2=CC=CO2,0,1,0
4012037,C1=CC=C2C(=C1)C3=C(O2)C(=NC=N3)SCC4=CC=CO4,0,0,1
4032138,CC1=CC(=CC2=C1C(CC3(O2)CC(NC(=S)N3)(C)C)C4=CC(=C(C=C4)OC)OC)O,1,0,0
4053930,CC1=CC(=C(C=C1)O)NC(=O)C2=NOC3=C2CCCCC3,0,1,1
4058832,CCCN1C(=O)C(=C(C(=N1)[N+](=O)[O-])C(C#N)C2=NC3=CC=CC=C3S2)Cl,0,1,0
4062524,CC1=CC=C(C=C1)CN2C3=C(C=CC(=C3)C(=O)NCCCN4CCOCC4)SC5=CC=CC=C5C2=O,0,1,0
4067950,CCOC(=O)C1=CSC(=N1)NC(=O)C2=CC=CC=C2,0,0,1
4093356,CC(=O)C1=C(N=C(S1)NC(=O)C2=CC=CC=C2)C3=CC=CC=C3,0,0,1
4097542,CN(C)C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)SC,0,1,0
4106305,CCCN(CCC)C(=O)CN1C2=CC=CC=C2C3=NC(=O)C=C(N31)C,1,0,0
4114472,CC1=C(C(=CC=C1)NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C4CCCCC4)C,0,1,0
4121648,C1COC(=CO1)C(=O)NC2=NC(=CS2)C3=CC=CS3,0,0,1
4137748,CC1=CC(=NC2=C1C(=O)OC3=CC=CC=C32)NC(=O)C4=CC=CC=C4F,0,1,0
4181867,CC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Br)C(=C2)C(=O)NCC4=CN(N=C4C)C,0,1,0
4182197,CC(C)(C)C(=O)NC1=NC(=NS1)C2=CC=CC=C2,0,0,1
4194316,CCCCOC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NNC(=S)NCC,1,1,1
4197169,CC1=CC(=NC2=C1C(=O)OC3=CC=CC=C32)NC(=O)C4=CC=CC=C4,0,1,0
4214594,CC#CCOC(=O)C1=CCCN(C1)C,1,0,1
4244711,C1=CC=C2C(=C1)C(=O)C=C(O2)C(=O)NC3=CC(=CC=C3)S(=O)(=O)N,0,1,0
4245044,CCCC(=O)NC1=NC(=CS1)C2=CC3=C(C=C2)OCCO3,0,1,1
4247893,CC1=CC=C(C=C1)C2=NC(=C(O2)O)C=NC3=CC=C(C=C3)O,0,1,0
4249556,COC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NC4=NC5=C(S4)C=C(C=C5)OC,0,1,0
4250006,CCOC(=O)N1CCC(CC1)NC2=C3C=NN(C3=NC=N2)C4=C(C=C(C=C4)C)C,1,0,1
4250231,C(CCCCNC(=O)CCl)CCCCNC(=O)CCl,0,1,0
4251023,CCC(C)NC(=O)CSC1=NC2=CC3=C(C=C2C(=O)N1CC4=CC=CO4)OCO3,0,1,0
4254794,CCCCCCOC1=CC=C(C=C1)OC(=O)C2=CN=CC=C2,0,1,1
4278191,COC1=CC(=C(C=C1)NC(=O)C2=CC=C(S2)[N+](=O)[O-])[N+](=O)[O-],0,1,0
4287001,CC1=CC=C(C=C1)OC(=O)C(C)C2=CC(=CC=C2)C(=O)C3=CC=CC=C3,0,1,0
4312367,C1=CN(C=C1)C2=NC=CC(=N2)C3=CC=C(S3)Cl,0,1,0
4313813,CCOC(=O)COC1=CC(=NC2=NC(=CN12)C3=CC=CC=C3)C,1,0,0
4317171,C1=CC=C(C=C1)N=C2C3=C(C=C(C=C3[N+](=O)[O-])[N+](=O)[O-])N(N2C4=CC=CC=C4)O,0,0,1
4326676,C1=CC=C(C=C1)C2=C(SN=N2)S(=O)(=O)C3=CC=C(C=C3)F,0,1,0
4333778,C1=CC(=CC=C1N2C(=O)C3=C(C=C(C=C3S2)[N+](=O)[O-])[N+](=O)[O-])Br,0,0,1
4343565,CCC1=CC=C(C=C1)NC2NC3=CC(=NN3S2)C,1,1,1
4358655,CC1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)NCC3=CC=NC=C3,1,0,0
4361367,C1CCC2=CC(=C(C=C2C1)N)O,1,0,0
4366257,CC1=CC(=C(C=C1)O)C(CC(=O)NCC2(CCCC2)C3=CC=CC=C3)C4=CC=CC=C4,0,1,0
4366672,C1=CC=C(C=C1)N2C(=O)C(=C(N2)CSC3=CC=CC=N3)N=NC4=CC=C(C=C4)F,0,1,0
4371531,CCC1CCC2=NC3=C(C=C2C1)C(=C(S3)C(=O)NC4=CC=C(C=C4)C)N,0,1,0
4381127,C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(C3=CC(=CC=C3)Cl)C(=O)CCl,0,1,0
4414000,CCCN1C2=CC=CC=C2C(C1=O)(CC(=O)C3=CC=C(C=C3)C(C)C)O,0,1,0
4432459,COC1=CC=CC(=C1)N=NC2=C3C=CC=NC3=C(C=C2)O,0,1,0
4437607,CC1=CC(=C(C=C1)NC2=NNC(=C2[N+](=O)[O-])C)C,0,0,1
4445460,C1=COC(=C1)C2=CC(=NO2)C(=O)NC3=C(C=CC(=C3)Cl)O,0,1,0
4452015,CCOC1=CC=CC=C1NC(=O)C2=C(SC3=C2CCC(C3)C)NCC4=C(C=CS4)C,0,1,0
4454085,CCOC(=O)CC1C(=O)NCCN1C(=O)C2=CC3=C(S2)N=C4C(=CC=CN4C3=O)C,1,0,0
4456997,CCCCCCCOC1=CC=C(C=C1)OC(=O)C2=CN=CC=C2,0,1,1
4459716,CCC(C(=O)NC1=NN=C(S1)C2=CC(=CC=C2)[N+](=O)[O-])SC3=CC=C(C=C3)Cl,0,1,0
4460740,COC1=CC=C(C=C1)C2C3=C(C(=C4SCCS4)CCC3)NC(=S)N2,0,1,0
4483668,C1=CC=C(C=C1)C(=O)ONC2=CC=C(C=C2)N=NC(=O)C3=CC=CC=C3O,0,1,0
4521465,CC1=NC2=C(N1C3=CC=CC=C3OC)C=CC(=C2)C(=O)O,0,1,0
4525539,C1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3C(=O)S2,0,1,0
4541371,CN(C)S(=O)(=O)C1=CC(=C(C=C1)OC)NC(=O)CC2=CNC3=CC=CC=C32,1,0,0
4554620,CC1=CC(=C(C=C1)C2NC3=C(C(=C(S3)C)C)C(=O)N2)O,1,0,0
4558229,CC1=CSC(=C1NC(=O)C2=CC=CC=C2F)C(=O)OC,0,1,0
4558532,CCOC1=CC2=C(C=C1)N=C(S2)C(=O)N3CCCC(C3)C,0,1,0
4564402,COC1=CC=C(C=C1)CCCOC2=C(C=CC(=C2)CCN3C=CN=C3)OC,0,1,0
4660436,C1=CC(=CC(=C1)Cl)NC2=NC(=C(C(=N2)NCCO)[N+](=O)[O-])N,0,1,0
4663962,C1=CC(=C(C=C1NC2=NC=NC3=C2NC=N3)CN(CCCl)CCCl)O,0,0,1
4667814,CCC1CCC2=NC3=C(C=C2C1)C(=C(S3)C(=O)NC4=CC(=C(C=C4)F)F)N,0,1,0
4777443,COCCNC(=O)C1=NOC(=C1)C2=CC=CS2,0,0,1
4783513,CC1=C(OC2=C1C=CC=C2Cl)C(=O)NCC3=CC=CO3,0,1,0
4795542,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C3=CC=CC=C3Cl,0,1,0
4831610,CC(C)CCN1C2=CC=CC=C2C(=C1O)N=NC3=CC=CC=N3,0,1,0
4835204,C1=CC=C2C(=C1)C3=C4C(=C(C=C3)SCC(=O)NC5=CC=CC(=C5)C#N)C=CC=C4C2=O,0,1,0
4860002,COC1=CC=C(C=C1)CCN2C(C3=C(C2=O)NN=C3C4=CC=CC=C4O)C5=CC(=CC=C5)OC,0,1,0
4860028,CC(=NCCCN1CCCCC1)C2=C(N(C(=O)NC2=O)CC3=CC=CC=C3)O,0,1,0
4876125,C1CS(=O)(=O)CC1NC(=O)CN2C(=O)C(=C(C=N2)Cl)Cl,0,1,0
4877095,CCOC(=O)C1=C(N=C(S1)NC(=O)C2=CC3=C(S2)CCC(C3)C)C,1,0,0
4877185,CC1=CC(=C2C(=C1)SC(=N2)NC(=O)C3CCCO3)C,1,1,1
4883076,CSC1=NC2=CC=CC=C2N1CC(=O)NC3=C(C=CC(=C3)C(F)(F)F)N4CCOCC4,0,1,0
4886339,CC1=CC(=O)N(C2=CC=CC=C12)CC3CC(=NO3)C4=CC=CC=C4Cl,0,0,1
4895085,C1=CC=C(C=C1)CCN2C(C3=C(C2=O)NN=C3C4=CC=CC=C4O)C5=CC=C(C=C5)Cl,0,1,0
4905663,COC(=O)C1=C(SC2=C1CCCC2)NC(=O)C3=CC4=CC=CC=C4C(=O)O3,0,1,0
4962027,CC(=O)NCC1=CC=C(S1)C(=O)CCl,0,0,1
4971561,CN1C2=CC=CC=C2N=C1C3=C(N(C4=NC5=CC=CC=C5N=C34)CCCC6=CC=CC=C6)N,1,0,0
4995824,CC1=C(C(=NN1CC2=C(C=C(C=C2)Cl)Cl)C)NC(=O)C3C4CCC(C3C(=O)O)O4,1,0,0
5004315,CC(=O)NC1=NC2=C(S1)C(=CC=C2)[N+](=O)[O-],0,1,0
5054274,CC1=CC=C(C=C1)CNC(=O)C2=CC3=C(C=C2)SC(C(=O)N3)N4CCOCC4,1,0,0
5060198,CCOC(=O)C1=CC2=C(C=C1)N=C(S2)NC(=O)C(C)C,0,1,1
5068175,CCOC(=O)C1=C(N(N=N1)CC(=O)N2C(CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4)C(=O)OCC,0,1,0
5075959,CCC1=CC=C(C=C1)NC(=O)C2=NOC3=C2CCC3,0,1,1
5108589,CC(C)C1=CC=C(C=C1)C(CC(=O)C2=CC=C(C=C2)Cl)C(=O)OC,0,1,0
5110696,C1=CC=C(C=C1)C(=O)NC2=CC3=NC4=CC=CC=C4N=C3C=C2,0,0,1
5122830,CCCCOC1=NC=NC2=C1NC3=C2C=C(C=C3)OC,1,1,1
5162416,C1=CC=C2C(=C1)C(=O)C3=CC(=C(C=C3C2=O)Cl)NC(=O)CSC4=CC=CC=[N+]4[O-],0,1,0
5183036,CCCCCCCCN1C=NC2=C1C=C(C(=C2N)C)C,0,1,1
5202071,C1=CC=C(C(=C1)NC(=O)COC(=O)C2=CC=CS2)[N+](=O)[O-],0,1,0
5205672,CCCCCCCOC1=CC=C(C=C1)OC(=O)C2=CC=NC=C2,0,1,1
5221319,CCCCC1CCC(CC1)C(=O)N2CC(=O)NC3=C(C2C4=CC=C(C=C4)F)C=C(C=C3)F,0,1,0
5221709,CC1=C(SC(=N1)C2=CC=CC=N2)C(=O)NC3=CC=C(C=C3)F,0,1,0
5243659,CCCCN1C2=C(C=C(C=C2)Br)C(C1=O)(CC(=O)C3=CC=C(C=C3)CC)O,0,1,0
5278396,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4,0,1,0
5280914,CCCCC[C@@H](/C=C/C=C\C=C\C=C\[C@H]([C@H](CCCC(=O)O)O)O)O,0,1,1
5281004,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,1,0,0
5281431,C/C/1=C/[C@@H]2[C@@H]([C@@H](C[C@@]3(C(=O)C=C1O3)C)OC(=O)C(=C)C)C(=C)C(=O)O2,0,1,1
5281484,C/C/1=C\C(=O)/C=C(\[C@@H]([C@@H]2[C@@H]([C@H](C1)OC(=O)C(=C)C)C(=C)C(=O)O2)O)/C,0,1,1
5281485,C/C=C(\C)/C(=O)O[C@H]1C/C(=C/C(=O)/C=C(\[C@@H]([C@@H]2[C@@H]1C(=C)C(=O)O2)O)/C)/C,0,1,1
5281576,C[C@H]1CCCC(=O)CCC/C=C/C2=C(C(=CC(=C2)O)O)C(=O)O1,0,0,1
5281767,COC1=C(C=CC(=C1)/C=C/C(=C/C(=O)/C=C/C2=CC(=C(C=C2)O)OC)/O)O,0,1,1
5281787,C1=CC=C(C=C1)CCOC(=O)/C=C/C2=CC(=C(C=C2)O)O,0,1,0
5281860,COC1=C(C2=C3C(=C1)C(=O)OC4=C3C(=CC(=C4OC)O)C(=O)O2)OC,0,1,1
5282106,CCCCCCCC/C=C\CCCCCCCC(=O)NCCC1=CC(=C(C=C1)O)O,0,1,0
5283006,CCCCCCCCCCCC(=O)CCCCCC(=O)O,1,0,0
5283149,CCCCC/C=C\C[C@@H](CC/C=C\C/C=C\CCCC(=O)O)O,0,1,1
5287969,CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O,1,0,1
5288209,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)NC2=CC=C(C=C2)O)/C)/C,0,1,1
5294237,C1=CC=C(C(=C1)C2=NC(=NC(=N2)/C=C/C3=CC=C(C=C3)F)N)O,0,1,0
5300948,COC1=CC=C(C=C1)C(=O)CC2(C3=CC=CC=C3N(C2=O)CC4=CC(=CC=C4)C(F)(F)F)O,0,1,0
5302933,CCOC1=CC2=CC=CC=C2C=C1C(=O)NC3=CC=CC=N3,0,1,0
5307230,CCCCCOC(=O)C1=C(C2=C(N1)CC(CC2=O)C3=CC=CO3)C,0,1,1
5307493,CCOC(=O)N1CCC(CC1)NC(=O)C2=CC3=C(S2)N(N=C3C4=CC=C(C=C4)Cl)C,1,0,0
5307703,CCCCNC(=O)C1=CC2=C(S1)N(N=C2C3=CC=C(C=C3)Cl)C,1,0,0
5307721,CCCC1=CC(=NO1)C(=O)NC2=CC(=C(C=C2OC)Cl)OC,1,0,0
5307993,C1CC2=CC=CC=C2N(C1)C3=NC4=CC=CC=C4N5C3=NN=C5,0,0,0
5308146,CCOC(=O)N1CCC(CC1)NC(=O)C2CCCN(C2)CC3=C(OC(=N3)C4=CC(=CC=C4)Cl)C,1,0,1
5308217,CC1=C(NC2=C1C(=O)CC(C2)C3=CC(=C(C(=C3)OC)OC)OC)C(=O)OCC=C,1,0,0
5308412,CN1C=CC=C1CC2=NN=C(N2CCC3=CC=CC=C3)SCC(=O)N,0,1,0
5308458,CC(C)N(CC1=NC(=NO1)C2=CC=CC=C2)C(=O)C3=CC=C(C=C3)Cl,0,1,0
5308512,CCCC1=CC(=NO1)C(=O)NC2=C(C=CC(=C2)Br)O,0,1,1
5308554,CCOC(=O)N1CCN(CC1)C(=O)C2CCCN(C2)CC3=C(OC(=N3)C4=CC=C(C=C4)Cl)C,1,0,1
5308771,CC1=C(NC2=C1C(=O)CC(C2)C3=CC(=C(C(=C3)OC)OC)OC)C(=O)OCCOC(C)C,1,0,0
5309096,CC1=C(N=C(O1)C2=CC=C(C=C2)Cl)CN3CCCC(C3)C(=O)N4CCN(CC4)C(=O)C5=CC=CO5,1,0,1
5309110,CCOC(=O)C1CCCCN1C(=O)CCC2=C(N3C(=CC(=N3)C4=CC=CC=C4)N=C2C)C,1,0,0
5309266,CC1=NC2=C(S1)C=C(C=C2)S(=O)(=O)NC(C(C)C)C(=O)NCC3=CC=CO3,0,1,0
5309500,CC(=O)C1=CC(=CC=C1)NC(=O)C2=C3C=CC=CN3N=C2,0,0,1
5309717,CCCCOC(=O)C1=C(C2=C(N1)CC(CC2=O)C3=CC(=C(C(=C3)OC)OC)OC)C,1,0,1
5309912,CCCOC(=O)C1=C(C2=C(N1)CC(CC2=O)C3=CC(=C(C(=C3)OC)OC)OC)C,1,0,1
5310019,CNC(=O)C1=C(SC=C1)NC(=O)C2=CC=C(S2)Cl,0,1,0
5310323,CC(C(=O)NC1=NN=C(S1)C2=C(C=CC(=C2)OC)OC)SC3=NN=CN3C,0,0,0
5310857,CCN(CC)C(=O)C1CCCN(C1)C/C=C/C2=CC=CC=C2,0,1,0
5314962,C1=CC=C(C(=C1)C2=CC(=O)C3=C(C=CC(=C3O2)Br)O)Cl,0,1,0
5328773,C1=CC=C(C=C1)CCNC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,0,1,0
5330548,CCCC(=O)OC1=CC2=C(C=C1)NC(=C2)C(=O)C3=CC4=CC=CC=C4N3,1,0,0
5330788,CN1C=CC2=C1C3=C(C=C2)C4=C(C5=CC=CC(=C5N4)CCCNC6CCC(CC6)O)C7=C3C(=O)NC7=O,0,1,0
5333447,C1=CC(=C(C=C1Cl)N/N=C/C2=CC=NC=C2)[N+](=O)[O-],0,1,0
5334031,COC1=C(C=C(C=C1)Br)/C=N/NC2=CC=CC=N2,0,1,0
5336094,CCOC(=O)/C(=C\C1=CC=CC=C1)/C(=O)C2=CC(=C(S2)NC3=CC=CC=C3)C(=O)C,0,1,1
5338376,CC1=C(C=C2CCCCC2=N1)C(=O)/C=C/C3=CC=C(C=C3)Br,1,0,0
5338525,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)N/N=C/C3=CC=CO3,0,1,0
5340398,C1=CC=C(C=C1)/C=C(/C=N/NC(=O)C(C2=CC=CC=C2)O)\Br,0,1,0
5340604,CCOC1=CC=C(C=C1)/C=C\C(=N\O)\C,0,1,1
5340769,C/C(=N\NC(=O)C1=CNC2=CC=CC=C21)/C3=CC=CO3,0,1,0
5341487,C/C(=N\NC(=O)C1=CC(=CC=C1)Br)/C2=CC=CC=N2,0,1,0
5343194,C1=CC=C(C(=C1)C(=O)O/N=C(/C2=CC=NC=C2)\N)Cl,0,1,0
5343241,COC1=CC=C(C=C1)/C(=N/OC(=O)C2=CC(=CC=C2)[N+](=O)[O-])/N,0,1,0
5350726,CCC1=CC=C(C=C1)/C=C/C2=C(C(=O)N(C(=O)N2C)C)[N+](=O)[O-],0,1,0
5358393,CC(=C)C(=O)O[C@H]1C[C@@]2(C(=O)C=C(O2)/C(=C\[C@@H]3[C@@H]1C(=C)C(=O)O3)/CO)C,0,1,1
5363804,CCCCCCOC1=CC=C(C=C1)/C(=N/O)/N,1,1,1
5376493,C1=CC=NC(=C1)/C=C/C2=CC(=CC=C2)[N+](=O)[O-],0,0,1
5377595,CN1C(=NC2=CC=CC=C2C1=O)/C=C/C3=CC=CC=C3,0,1,0
5389385,C[C@H](C1=CC=CC=C1)NC(=O)C2=COC(=O)C(=C2)Br,0,1,0
5389392,CC1=CC(=O)OC2=C(C(=C(C=C12)Cl)O)CN3CCCCC3,1,0,0
5393102,CC1=C(C=CO1)C(=O)N/N=C(\C)/C2=CN=CC=C2,0,0,1
5401873,CC(=O)N(C1=CC=CC=C1)/N=C\2/C(=O)C3=CC=CC=C3S2,0,0,1
5402116,CC1=CC(=C(O1)C)C(=O)N/N=C\C(=C\C2=CC=CC=C2)\Br,0,1,0
5407340,CC1=C(/C(=C/C2=CC=CO2)/C(=O)N1)C(=O)OC,0,1,0
5410013,C/C(=N/OC(=O)C1=CC=C(C=C1)OC)/C2=CC=CS2,0,1,0
5417973,CC1=CC2=C(C=C1O)OC=C(C2=O)C3=CSC(=N3)C,1,0,0
5422067,CN(C)CC1=C(C=CC2=C1OC(=O)C3=C2CCCCC3)O,0,0,1
5461322,C[C@]1(C[C@H]1CCO[Si](C2=CC=CC=C2)(C3=CC=CC=C3)C(C)(C)C)[C@H](C4=CC=CC=C4)NP(=O)(C5=CC=CC=C5)C6=CC=CC=C6,0,0,1
5463350,CCN1/C(=C/C=C/C2=[N+](C3=CC=CC=C3C=C2)CC)/C=CC4=CC=CC=C41.[I-],0,0,1
5466794,CN1CCC(C(C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O,0,0,1
5471440,C/C/1=C\CC/C(=C/[C@@H]2[C@@](CC1)(C(=C)C(=O)O2)O)/C,0,1,1
5495925,CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(O2)C=C(C(=C3CC=C(C)C)OC)O)OC)C,0,0,1
5495926,CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)OC)CCC(C)(C)O)O)C,0,1,1
5506031,CCCC1=CC2=C(C=C1O)OC(=C(C2=O)C3=NC4=CC=CC=C4S3)COCC(=O)O,1,0,0
5524103,CC1=CC(=C(C=C1)NC(=O)N/C=C/C2=CC=CO2)C,0,1,1
5598672,COC(=O)C(=C/C=C/C1=CC=CO1)C(=O)OC,0,1,0
5608544,C1=COC(=C1)/C=C/C=N\NC(=O)C2=CC(=CN=C2)Br,0,1,0
5639749,CC1=CC=C(C=C1)NC(=S)N/C(=N/S(=O)(=O)C2=CC=CC=C2)/C3=CC=CC=C3,0,0,1
5650047,CCCCC1=CC(=O)OC2=CC(=CC(=C12)O)O,0,0,1
5680816,C1=COC(=C1)/C=C/C(=O)OCC(=O)NC2=C(C=C(C=C2)F)Cl,0,1,0
5685043,C1C(=O)NC2=CC=CC=C2N1C(=O)COC(=O)/C=C/C3=CC=CO3,0,1,0
5706357,CC(=O)C1=C(C=C(S1)C(C)(C)C)NC(=O)/C=C/C(=O)O,0,1,0
5706866,CN(C)/C=C/C(=O)C1=CC(=C(C=C1)Cl)[N+](=O)[O-],0,1,0
5708137,COC1=C(C=CC(=C1)/C=C\2/C(=O)NC(=O)S2)O,0,0,1
5708371,CCN1C2=CC=CC=C2N=C1/C=C/C3=CC=CC=C3,0,0,1
5713979,C1=CC(=C(C(=C1)Cl)/C=C/C2=NC(=NC=C2)N)Cl,0,1,0
5714537,COC(=O)C1=C(C=C(S1)C2=CC=CS2)NC(=O)/C=C/C(=O)O,0,1,0
5714708,COC(=O)C1=C(C=C(S1)C2=CC=C(C=C2)Cl)NC(=O)/C=C/C(=O)O,0,1,0
5720126,C1=CC=C(C(=C1)/C=N\NC2=CC=CC=C2[N+](=O)[O-])Cl,0,0,1
5722931,C1CS(=O)(=O)CC1NS(=O)(=O)/C=C/C2=CC=CC=C2,0,1,0
5727181,C1CS(=O)(=O)CC1N2C(=O)/C(=C/C3=CC=C(O3)C4=CC=C(C=C4)S(=O)(=O)N)/SC2=S,0,0,1
5728337,CN1C(=CC(=O)N(C1=O)C)N/N=C/C2=CC=CS2,0,0,1
5728787,CC1=CC=C(C=C1)C2=NN=C(C3=CC=CC=C32)SC4=NC5=CC=CC=C5O4,0,0,1
5730206,CC1=C(SC=C1)/C=C/C2=NC3=C(C=CC=C3O)C=C2,1,1,1
5731684,C1=CC=C(C(=C1)/C=C/C2=NC3=C(C=CC=C3O)C=C2)Br,0,1,0
5734220,C/C(=C\C(=O)C1=CC=CC=C1)/NC2=CC=C(C=C2)O,0,0,1
5734232,C/C(=C\C(=O)C1=CC=CC=C1)/NC2=CC=C(C=C2)OC,0,0,1
5736823,CC1CCCN(C1)C(=O)/C=C/C2=CC=C(C=C2)C,0,1,1
5736971,CC1=CC=C(O1)/C=C/C(=O)NC2=CC(=C(C=C2)[N+](=O)[O-])NC(=O)/C=C/C3=CC=C(O3)C,0,1,0
5736984,CCN1C=C(C(=N1)C)/C=C/C(=O)C2=CC=C(C=C2)O,0,1,1
5738987,C/C=C/C1=CC(=C(C=C1)OCCCNC)OC.C(=O)(C(=O)O)O,0,1,0
5742454,CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)CNS(=O)(=O)/C=C/C2=CC=CC=C2,0,1,0
5773450,C/C(=N\NC(=S)SC)/C1=CC=CC=C1,0,0,1
5802219,CNC1=C(N=C(O1)/C=C/C2=CC=CC=C2)C#N,0,0,1
5830031,C1C(=O)N(C(=O)S1)CCNC(=O)COC(=O)/C=C/C2=CC=C(C=C2)OC(F)F,0,1,0
5836640,C/C(=N\NC1=NN2C=NN=C2C=C1)/C3=CC=C(S3)Cl,0,1,0
5855545,CC1=CC=C(C=C1)S(=O)(=O)/N=C(\C2=CC=CC=C2)/NNC(=O)C3=CC(=CC=C3)Cl,0,1,0
5894016,C1=CC(=CC(=C1)Cl)/C=N\NC2=NC=CS2,0,0,1
5902454,C1OC2=C(O1)C=C(C=C2)/C=C/C(=O)CC3(C4=CC=CC=C4NC3=O)O,0,1,0
5919247,CC1CCC/C(=C\NC2=C(C=C(C=C2)C(=O)O)C)/C1=O,0,1,1
5938244,CN(C)C1=CC=C(C=C1)/C=C\2/C(=O)N3C(=NC(=N3)C4=CC=CC=C4)S2,0,0,1
5999039,C/C(=N/NS(=O)(=O)C1=CC=C(C=C1)Cl)/C2=CC(=CC=C2)NC(=O)C3=C(C=C(C=C3)Cl)Cl,0,1,0
6013189,CC(C1=CC=CC=C1)NC(=O)COC(=O)/C=C/C2=CC=CO2,0,1,0
6017459,CSC1=CC=CC=C1NC(=O)COC(=O)/C=C/C2=CC=CO2,0,1,0
6021918,CC(C(=O)NC1=C(C=CC(=C1)[N+](=O)[O-])OC)OC(=O)/C=C/C2=CC=CO2,0,1,0
6033930,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)C(=O)/C=C/C3=CC=NC=C3)F,0,0,1
6043245,CN1C2=CC=CC=C2N=C1/C(=C/C3=CC=CC=C3Br)/C#N,0,0,1
6081099,CC1=CC=C(O1)/C=C/C(=O)OCC(=O)NC2=C(N=CC=C2)Cl,0,1,0
6112125,COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC(=C(C(=C2)OC)O)OC)F,0,1,0
6116364,CC(C)CC1=CC=C(C=C1)/C=C/C(=O)N2CCCCC2,0,1,1
6173479,COC(=O)C1=CC=C(C=C1)COC2=CC=CC=C2/C=C/C(=O)C3=CC=C(C=C3)OCC(=O)O,0,1,0
6199549,CN1C(=CN=C1/C=C/C(=O)C2=CC=C(C=C2)O)Cl,0,1,0
6241058,CC1=CC=C(C=C1)NC(=O)/C=C/C2=CC=C(S2)[N+](=O)[O-],0,1,0
6248794,COC1=CC=C(C=C1)/C(=N/OC(=O)CSC2=CC=CC=C2)/N,0,0,1
6288589,C1=COC(=C1)/C=C/C(=O)NC2=CC(=C(C=C2)Cl)C3=NC4=C(O3)C=CC(=C4)Cl,0,1,0
6293081,COC1=CC(=C(C(=C1)OC)C(=O)/C=C/C2=CC=C(C=C2)O)O,0,1,1
6298579,CC1CC1C2=CC=C(O2)/C=C(\C#N)/C(=O)NC3=CC=C(C=C3)Cl,0,1,0
6306769,CC1=CC=C(C=C1)S(=O)(=O)/N=C(\C2=CC=CC=C2)/NC(=S)NC3=CC=CC=C3,0,0,1
6324568,CC1=CC2=C(C=C1)NC(=O)C3=C2SC(=C3)C(=O)N(C)CC4=CC=CO4,0,1,0
6338631,C/C(=N/NC(=O)C1=CC=CS1)/C2=CC=CO2,0,1,0
6372735,CC\1=NN(C(=O)/C1=C/C=C/C2=CC=C(C=C2)N(C)C)C3=CC=CC=C3,0,1,0
6376784,C1=CC=C(C=C1)N2C(=O)/C(=C/C=C/C3=CC=CO3)/SC2=O,0,1,0
6379206,CC1=CC(=CC(=C1)NC(=O)/C=C/C2=CC=C(S2)[N+](=O)[O-])C,0,1,0
6393235,C/C(=N/O)/C=C/C1=CC=C(C=C1)OCC=C,0,1,1
6400919,CC1=NN=C(C2=CC=CC=C12)NCC=C,0,1,0
6401209,CC(C)CSC1=NC2=C(C3=CC=CC=C3N2)N=N1,0,0,1
6404473,CC1=CC(=CC=C1)C2=NN=C3C4=CC=CC=C4C(=O)C3=C2,0,0,1
6404643,CNC1=C(N=NC(=N1)C2=CC=CC=N2)C3=CC=CC=C3,0,0,1
6405267,COC1=CC=CC(=C1)NC(=O)C2=CC(=NN=C2Cl)Cl,0,1,0
